frame.len,ip.len,ip.ttl,ip.proto,ip.version,tcp.srcport,tcp.dstport,tcp.len,tcp.seq,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.window_size,udp.srcport,udp.dstport,udp.length,dns.qry.type,dns.flags.response,dns.flags.recdesired,alert
74,60,64,6,4,50862,51629,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40722,41195,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47940,49615,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32906,51015,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35895,59190,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,1400,45242,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43466,44092,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,7984,33604,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60554,52996,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52978,3501,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3715,37286,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57057,53496,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2198,37016,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42662,52228,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4624,39074,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21896,58844,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60179,56896,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50749,52648,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51629,50862,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41195,40722,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49615,47940,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51015,32906,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36698,57426,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38962,60556,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34976,25354,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36764,60017,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45684,59596,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35120,20734,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48514,50556,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46916,25457,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53264,53406,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34498,43509,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33984,38199,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48002,28725,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59830,49447,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41300,12662,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34484,33351,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,44092,43466,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47346,18901,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3501,52978,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57426,36698,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60556,38962,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25354,34976,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60017,36764,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59596,45684,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20734,35120,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50556,48514,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25457,46916,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53406,53264,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43509,34498,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38199,33984,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28725,48002,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52880,19107,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,49447,59830,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39132,62932,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,12662,41300,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43492,17390,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42954,9254,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45776,45488,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49008,56455,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38070,39479,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46692,43047,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52274,51909,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50460,12839,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45036,9948,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41958,2387,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35440,25509,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43630,28963,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39788,10460,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42444,16484,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,33351,34484,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18901,47346,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19107,52880,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62932,39132,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17390,43492,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9254,42954,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45488,45776,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56455,49008,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39479,38070,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43047,46692,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51909,52274,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12839,50460,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9948,45036,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2387,41958,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45524,36981,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,25509,35440,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,46448,43062,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,28963,43630,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,34000,11534,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55056,31305,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46810,33327,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38382,32252,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34336,59753,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51030,15393,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33612,26049,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34590,35390,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53636,23069,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57290,61087,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59462,15165,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35198,34630,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56590,25425,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56886,26839,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,10460,39788,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16484,42444,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36981,45524,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43062,46448,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11534,34000,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31305,55056,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33327,46810,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32252,38382,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52826,56166,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,59753,34336,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60176,39907,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15393,51030,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26049,33612,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35390,34590,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23069,53636,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61087,57290,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15165,59462,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34630,35198,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60744,48809,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34426,14409,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46976,60723,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35480,33543,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48786,49136,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43192,8076,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48362,1009,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51694,56731,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50076,61675,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55934,17848,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50924,30690,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33852,26410,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,25425,56590,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26839,56886,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56166,52826,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39907,60176,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36560,44330,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,48809,60744,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56732,27420,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,14409,34426,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60723,46976,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33543,35480,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49136,48786,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8076,43192,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,1009,48362,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56731,51694,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61675,50076,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17848,55934,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30690,50924,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26410,33852,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55056,21409,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53552,31825,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38852,20345,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36410,4151,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46694,62010,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59150,16126,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41500,32428,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36286,42976,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40004,40608,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60968,18561,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49056,5172,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37620,42548,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44356,52909,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42532,4112,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,44330,36560,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27420,56732,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21409,55056,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31825,53552,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20345,38852,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4151,36410,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62010,46694,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16126,59150,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32428,41500,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42976,36286,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40608,40004,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18561,60968,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5172,49056,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42548,37620,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52909,44356,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4112,42532,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,50532,6292,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51210,37224,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42366,31935,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53254,42141,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57428,45114,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43348,16742,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50060,23190,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58284,9284,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38674,6614,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41120,32412,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56888,51104,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35154,2773,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57596,22929,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54748,25506,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49700,17781,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49164,19441,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40366,22072,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56126,49059,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,6292,50532,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37224,51210,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31935,42366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42141,53254,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45114,57428,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16742,43348,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23190,50060,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9284,58284,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,6614,38674,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32412,41120,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51104,56888,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2773,35154,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22929,57596,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25506,54748,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17781,49700,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19441,49164,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60896,64671,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41274,36216,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34974,62249,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55536,31482,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59252,2210,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33344,33464,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55722,32648,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46564,40770,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44612,57560,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39318,5098,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58022,59824,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34016,26734,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47960,36136,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55992,60485,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,22072,40366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49059,56126,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36490,51008,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,64671,60896,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,46100,37086,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,36216,41274,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62249,34974,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31482,55536,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2210,59252,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33464,33344,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32648,55722,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40770,46564,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57560,44612,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5098,39318,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59824,58022,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26734,34016,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36136,47960,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60485,55992,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41842,16030,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38430,36496,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54748,12136,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41560,61909,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40828,26993,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37508,32228,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44804,141,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47556,46720,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57732,18068,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35338,9822,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43372,18768,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38482,52802,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34716,15316,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40250,63994,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46678,20324,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41946,22879,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,51008,36490,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37086,46100,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16030,41842,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36496,38430,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12136,54748,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61909,41560,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26993,40828,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32228,37508,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43738,57812,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,141,44804,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,46720,47556,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40538,8797,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,18068,57732,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9822,35338,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18768,43372,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52802,38482,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15316,34716,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63994,40250,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37578,54725,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57462,58447,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45450,22585,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49214,8950,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46682,21595,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49986,1831,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56876,36939,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48324,3061,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35358,6992,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45878,48046,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51964,51,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32856,16253,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57366,660,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41076,21050,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,20324,46678,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22879,41946,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57812,43738,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8797,40538,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,54725,37578,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58447,57462,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22585,45450,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8950,49214,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21595,46682,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,1831,49986,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36939,56876,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3061,48324,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,6992,35358,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48046,45878,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51,51964,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16253,32856,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,660,57366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21050,41076,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40598,6479,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60460,14866,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45578,43957,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46478,60256,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44510,58249,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55366,39294,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54896,41691,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57336,43866,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35154,5672,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55788,24295,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48342,8563,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53542,10312,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56124,46814,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48946,64332,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,6479,40598,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14866,60460,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43957,45578,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60256,46478,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58249,44510,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53620,40837,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,39294,55366,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57456,23970,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,41691,54896,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43866,57336,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5672,35154,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24295,55788,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8563,48342,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10312,53542,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,46814,56124,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45378,4122,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49224,21418,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53832,59279,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57628,27146,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58096,64514,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34354,41368,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39908,24610,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50932,32308,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39862,33592,0,0,0,0,0,64240,,,,,,,suspicious
